t,veh_id,x,y,origin
128,16,-7.081388380104289,1.9679592461426711,S
128,17,-0.9848555155339347,-7.264437703684533,E
128,18,0.9848555155339347,7.264437703684533,W
128,19,-6.510964640547412,-1.5821000694183738,S
128,20,6.168282291044917,1.9462000657647751,N
128,21,-5.482917592039926,-2.6744000584575778,S
128,22,2.6744000584575778,-5.482917592039926,E
128,23,3.766700047496782,-4.45487054353244,E
128,24,3.7695058445274494,4.4949000401895844,N
128,25,5.5872000292287884,-2.7414587960199635,E
128,26,-5.5872000292287884,2.7414587960199635,W
128,27,5.95130002557519,-2.398776446517468,E
128,28,-2.056094097014973,-6.315400021921591,S
128,29,-1.0280470485074866,-7.407700010960795,S
128,30,-7.407700010960795,1.0280470485074866,W
128,31,-0.6853646990049911,-7.7718000073071964,S
128,32,0.0,10.0,N
128,33,10.5,0.0,E
128,34,0.0,-11.0,S
128,35,0.0,-11.5,S
128,36,-12.5,0.0,W
128,37,0.0,13.0,N
128,38,13.5,0.0,E
128,39,0.0,-14.0,S
128,40,-14.5,0.0,W
128,41,-16.0,0.0,W
128,42,0.0,-17.5,S
128,43,-22.5,0.0,W
128,44,-22.5,0.0,W
128,45,0.0,-24.0,S
128,46,24.5,0.0,E
128,47,0.0,-25.0,S
128,48,0.0,-25.5,S
128,49,0.0,27.0,N
128,50,0.0,-27.5,S
128,51,27.5,0.0,E
128,52,-28.0,0.0,W
128,53,0.0,-29.5,S
128,54,0.0,-29.5,S
128,55,0.0,-30.5,S
128,56,-32.0,0.0,W
128,57,0.0,-35.0,S
128,58,0.0,38.0,N
128,59,38.5,0.0,E
128,60,-39.0,0.0,W
128,61,0.0,39.5,N
129,2,18.189170801186823,4.061074541030255,W
129,3,-16.714515205273713,-4.3356485264006235,E
129,4,-4.427173188190746,16.222963339969343,S
129,5,-4.701747173561113,14.74830774405624,S
129,6,-12.782100282838767,-5.067845820721603,E
129,7,-5.250895144301847,11.798996552230031,S
129,8,-5.983092438622825,7.866581629795087,S
129,9,-6.074617100412947,7.375029764490719,S
129,10,6.349191085783313,-5.900374168577615,N
129,11,-5.408822303273247,-6.440715747573435,E
129,12,5.408822303273247,6.440715747573435,W
129,13,4.425718572664511,6.623765071153679,W
129,14,-6.715289732943801,3.934166707360143,S
129,15,2.951062976751407,6.898339056524045,W
129,16,-6.989863718314167,2.459511111447039,S
129,17,-1.476407380838303,-7.172913041894411,E
129,18,1.476407380838303,7.172913041894411,W
129,19,-6.853646990049907,-1.2180000730719724,S
129,20,6.510964640547412,1.5821000694183738,N
129,21,-5.825599941542421,-2.3103000621111764,S
129,22,2.3103000621111764,-5.825599941542421,E
129,23,3.4026000511503804,-4.797552893034935,E
129,24,4.112188194029945,4.130800043843183,N
129,25,5.223100032882387,-3.0841411455224588,E
129,26,-5.223100032882387,3.0841411455224588,W
129,27,5.5872000292287884,-2.7414587960199635,E
129,28,-2.398776446517468,-5.95130002557519,S
129,29,-1.3707293980099822,-7.043600014614394,S
129,30,-7.043600014614394,1.3707293980099822,W
129,31,-1.0280470485074866,-7.407700010960795,S
129,32,0.0,9.5,N
129,33,10.0,0.0,E
129,34,0.0,-10.5,S
129,35,0.0,-11.0,S
129,36,-12.0,0.0,W
129,37,0.0,12.5,N
129,38,13.0,0.0,E
129,39,0.0,-13.5,S
129,40,-14.0,0.0,W
129,41,-15.5,0.0,W
129,42,0.0,-17.0,S
129,43,-22.0,0.0,W
129,44,-22.0,0.0,W
129,45,0.0,-23.5,S
129,46,24.0,0.0,E
129,47,0.0,-24.5,S
129,48,0.0,-25.0,S
129,49,0.0,26.5,N
129,50,0.0,-27.0,S
129,51,27.0,0.0,E
129,52,-27.5,0.0,W
129,53,0.0,-29.0,S
129,54,0.0,-29.0,S
129,55,0.0,-30.0,S
129,56,-31.5,0.0,W
129,57,0.0,-34.5,S
129,58,0.0,37.5,N
129,59,38.0,0.0,E
129,60,-38.5,0.0,W
129,61,0.0,39.0,N
129,62,-39.5,0.0,W
130,2,18.680722666491192,3.9695498792401325,W
130,3,-17.206067070578083,-4.244123864610501,E
130,4,-4.3356485264006235,16.714515205273713,S
130,5,-4.61022251177099,15.239859609360607,S
130,6,-13.273652148143135,-4.97632115893148,E
130,7,-5.159370482511725,12.2905484175344,S
130,8,-5.891567776832703,8.358133495099455,S
130,9,-5.983092438622825,7.866581629795087,S
130,10,6.257666423993191,-6.391926033881983,N
130,11,-5.900374168577615,-6.349191085783313,E
130,12,5.900374168577615,6.349191085783313,W
130,13,4.917270437968879,6.532240409363557,W
130,14,-6.623765071153679,4.425718572664511,S
130,15,3.442614842055775,6.806814394733923,W
130,16,-6.898339056524045,2.951062976751407,S
130,17,-1.9679592461426711,-7.081388380104289,E
130,18,1.9679592461426711,7.081388380104289,W
130,19,-7.196329339552403,-0.8539000767255711,S
130,20,6.853646990049907,1.2180000730719724,N
130,21,-6.168282291044917,-1.9462000657647751,S
130,22,1.9462000657647751,-6.168282291044917,E
130,23,3.038500054803979,-5.140235242537431,E
130,24,4.45487054353244,3.766700047496782,N
130,25,4.859000036535986,-3.426823495024954,E
130,26,-4.859000036535986,3.426823495024954,W
130,27,5.223100032882387,-3.0841411455224588,E
130,28,-2.7414587960199635,-5.5872000292287884,S
130,29,-1.7134117475124775,-6.6795000182679924,S
130,30,-6.6795000182679924,1.7134117475124775,W
130,31,-1.3707293980099822,-7.043600014614394,S
130,32,0.0,9.0,N
130,33,9.5,0.0,E
130,34,0.0,-10.0,S
130,35,0.0,-10.5,S
130,36,-11.5,0.0,W
130,37,0.0,12.0,N
130,38,12.5,0.0,E
130,39,0.0,-13.0,S
130,40,-13.5,0.0,W
130,41,-15.0,0.0,W
130,42,0.0,-16.5,S
130,43,-21.5,0.0,W
130,44,-21.5,0.0,W
130,45,0.0,-23.0,S
130,46,23.5,0.0,E
130,47,0.0,-24.0,S
130,48,0.0,-24.5,S
130,49,0.0,26.0,N
130,50,0.0,-26.5,S
130,51,26.5,0.0,E
130,52,-27.0,0.0,W
130,53,0.0,-28.5,S
130,54,0.0,-28.5,S
130,55,0.0,-29.5,S
130,56,-31.0,0.0,W
130,57,0.0,-34.0,S
130,58,0.0,37.0,N
130,59,37.5,0.0,E
130,60,-38.0,0.0,W
130,61,0.0,38.5,N
130,62,-39.0,0.0,W
131,2,19.172274531795562,3.87802521745001,W
131,3,-17.697618935882453,-4.152599202820378,E
131,4,-4.244123864610501,17.206067070578083,S
131,5,-4.518697849980868,15.731411474664975,S
131,6,-13.765204013447503,-4.884796497141358,E
131,7,-5.067845820721603,12.782100282838767,S
131,8,-5.800043115042581,8.849685360403823,S
131,9,-5.891567776832703,8.358133495099455,S
131,10,6.166141762203069,-6.883477899186351,N
131,11,-6.391926033881983,-6.257666423993191,E
131,12,6.391926033881983,6.257666423993191,W
131,13,5.408822303273247,6.440715747573435,W
131,14,-6.532240409363557,4.917270437968879,S
131,15,3.934166707360143,6.715289732943801,W
131,16,-6.806814394733923,3.442614842055775,S
131,17,-2.459511111447039,-6.989863718314167,E
131,18,2.459511111447039,6.989863718314167,W
131,19,-7.539011689054899,-0.48980008037916983,S
131,20,7.196329339552403,0.8539000767255711,N
131,21,-6.510964640547412,-1.5821000694183738,S
131,22,1.5821000694183738,-6.510964640547412,E
131,23,2.6744000584575778,-5.482917592039926,E
131,24,4.797552893034935,3.4026000511503804,N
131,25,4.4949000401895844,-3.7695058445274494,E
131,26,-4.4949000401895844,3.7695058445274494,W
131,27,4.859000036535986,-3.426823495024954,E
131,28,-3.0841411455224588,-5.223100032882387,S
131,29,-2.056094097014973,-6.315400021921591,S
131,30,-6.315400021921591,2.056094097014973,W
131,31,-1.7134117475124775,-6.6795000182679924,S
131,32,0.0,8.5,N
131,33,9.0,0.0,E
131,34,0.0,-9.5,S
131,35,0.0,-10.0,S
131,36,-11.0,0.0,W
131,37,0.0,11.5,N
131,38,12.0,0.0,E
131,39,0.0,-12.5,S
131,40,-13.0,0.0,W
131,41,-14.5,0.0,W
131,42,0.0,-16.0,S
131,43,-21.0,0.0,W
131,44,-21.0,0.0,W
131,45,0.0,-22.5,S
131,46,23.0,0.0,E
131,47,0.0,-23.5,S
131,48,0.0,-24.0,S
131,49,0.0,25.5,N
131,50,0.0,-26.0,S
131,51,26.0,0.0,E
131,52,-26.5,0.0,W
131,53,0.0,-28.0,S
131,54,0.0,-28.0,S
131,55,0.0,-29.0,S
131,56,-30.5,0.0,W
131,57,0.0,-33.5,S
131,58,0.0,36.5,N
131,59,37.0,0.0,E
131,60,-37.5,0.0,W
131,61,0.0,38.0,N
131,62,-38.5,0.0,W
132,2,19.663826397099932,3.7865005556598876,W
132,3,-18.189170801186823,-4.061074541030255,E
132,4,-4.152599202820378,17.697618935882453,S
132,5,-4.427173188190746,16.222963339969343,S
132,6,-14.256755878751871,-4.793271835351236,E
132,7,-4.97632115893148,13.273652148143135,S
132,8,-5.708518453252459,9.341237225708191,S
132,9,-5.800043115042581,8.849685360403823,S
132,10,6.074617100412947,-7.375029764490719,N
132,11,-6.883477899186351,-6.166141762203069,E
132,12,6.883477899186351,6.166141762203069,W
132,13,5.900374168577615,6.349191085783313,W
132,14,-6.440715747573435,5.408822303273247,S
132,15,4.425718572664511,6.623765071153679,W
132,16,-6.715289732943801,3.934166707360143,S
132,17,-2.951062976751407,-6.898339056524045,E
132,18,2.951062976751407,6.898339056524045,W
132,19,-7.539011689054899,-0.48980008037916983,S
132,20,7.539011689054899,0.48980008037916983,N
132,21,-6.853646990049907,-1.2180000730719724,S
132,22,1.2180000730719724,-6.853646990049907,E
132,23,2.3103000621111764,-5.825599941542421,E
132,24,5.140235242537431,3.038500054803979,N
132,25,4.130800043843183,-4.112188194029945,E
132,26,-4.130800043843183,4.112188194029945,W
132,27,4.4949000401895844,-3.7695058445274494,E
132,28,-3.426823495024954,-4.859000036535986,S
132,29,-2.398776446517468,-5.95130002557519,S
132,30,-5.95130002557519,2.398776446517468,W
132,31,-2.056094097014973,-6.315400021921591,S
132,32,0.0,8.5,N
132,33,8.5,0.0,E
132,34,0.0,-9.0,S
132,35,0.0,-9.5,S
132,36,-10.5,0.0,W
132,37,0.0,11.0,N
132,38,11.5,0.0,E
132,39,0.0,-12.0,S
132,40,-12.5,0.0,W
132,41,-14.0,0.0,W
132,42,0.0,-15.5,S
132,43,-20.5,0.0,W
132,44,-20.5,0.0,W
132,45,0.0,-22.0,S
132,46,22.5,0.0,E
132,47,0.0,-23.0,S
132,48,0.0,-23.5,S
132,49,0.0,25.0,N
132,50,0.0,-25.5,S
132,51,25.5,0.0,E
132,52,-26.0,0.0,W
132,53,0.0,-27.5,S
132,54,0.0,-27.5,S
132,55,0.0,-28.5,S
132,56,-30.0,0.0,W
132,57,0.0,-33.0,S
132,58,0.0,36.0,N
132,59,36.5,0.0,E
132,60,-37.0,0.0,W
132,61,0.0,37.5,N
132,62,-38.0,0.0,W
133,2,20.1553782624043,3.694975893869765,W
133,3,-18.680722666491192,-3.9695498792401325,E
133,4,-4.061074541030255,18.189170801186823,S
133,5,-4.3356485264006235,16.714515205273713,S
133,6,-14.74830774405624,-4.701747173561113,E
133,7,-4.884796497141358,13.765204013447503,S
133,8,-5.6169937914623365,9.83278909101256,S
133,9,-5.708518453252459,9.341237225708191,S
133,10,5.983092438622825,-7.866581629795087,N
133,11,-7.375029764490719,-6.074617100412947,E
133,12,7.375029764490719,6.074617100412947,W
133,13,6.391926033881983,6.257666423993191,W
133,14,-6.349191085783313,5.900374168577615,S
133,15,4.917270437968879,6.532240409363557,W
133,16,-6.623765071153679,4.425718572664511,S
133,17,-3.442614842055775,-6.806814394733923,E
133,18,3.442614842055775,6.806814394733923,W
133,19,-7.447487027264777,0.0017517849251983963,S
133,20,7.539011689054899,0.48980008037916983,N
133,21,-7.196329339552403,-0.8539000767255711,S
133,22,0.8539000767255711,-7.196329339552403,E
133,23,1.9462000657647751,-6.168282291044917,E
133,24,5.482917592039926,2.6744000584575778,N
133,25,3.766700047496782,-4.45487054353244,E
133,26,-3.766700047496782,4.45487054353244,W
133,27,4.130800043843183,-4.112188194029945,E
133,28,-3.7695058445274494,-4.4949000401895844,S
133,29,-2.7414587960199635,-5.5872000292287884,S
133,30,-5.5872000292287884,2.7414587960199635,W
133,31,-2.398776446517468,-5.95130002557519,S
133,32,0.3426823495024955,8.135900003653598,N
133,33,8.5,0.0,E
133,34,0.0,-8.5,S
133,35,0.0,-9.0,S
133,36,-10.0,0.0,W
133,37,0.0,10.5,N
133,38,11.0,0.0,E
133,39,0.0,-11.5,S
133,40,-12.0,0.0,W
133,41,-13.5,0.0,W
133,42,0.0,-15.0,S
133,43,-20.0,0.0,W
133,44,-20.0,0.0,W
133,45,0.0,-21.5,S
133,46,22.0,0.0,E
133,47,0.0,-22.5,S
133,48,0.0,-23.0,S
133,49,0.0,24.5,N
133,50,0.0,-25.0,S
133,51,25.0,0.0,E
133,52,-25.5,0.0,W
133,53,0.0,-27.0,S
133,54,0.0,-27.0,S
133,55,0.0,-28.0,S
133,56,-29.5,0.0,W
133,57,0.0,-32.5,S
133,58,0.0,35.5,N
133,59,36.0,0.0,E
133,60,-36.5,0.0,W
133,61,0.0,37.0,N
133,62,-37.5,0.0,W
134,2,20.64693012770867,3.603451232079643,W
134,3,-19.172274531795562,-3.87802521745001,E
134,4,-3.9695498792401325,18.680722666491192,S
134,5,-4.244123864610501,17.206067070578083,S
134,6,-15.239859609360607,-4.61022251177099,E
134,7,-4.793271835351236,14.256755878751871,S
134,8,-5.5254691296722145,10.324340956316927,S
134,9,-5.6169937914623365,9.83278909101256,S
134,10,5.891567776832703,-8.358133495099455,N
134,11,-7.866581629795087,-5.983092438622825,E
134,12,7.866581629795087,5.983092438622825,W
134,13,6.883477899186351,6.166141762203069,W
134,14,-6.257666423993191,6.391926033881983,S
134,15,5.408822303273247,6.440715747573435,W
134,16,-6.532240409363557,4.917270437968879,S
134,17,-3.934166707360143,-6.715289732943801,E
134,18,3.934166707360143,6.715289732943801,W
134,19,-7.355962365474655,0.49330365022956657,S
134,20,7.447487027264777,-0.0017517849251983963,N
134,21,-7.539011689054899,-0.48980008037916983,S
134,22,0.48980008037916983,-7.539011689054899,E
134,23,1.5821000694183738,-6.510964640547412,E
134,24,5.825599941542421,2.3103000621111764,N
134,25,3.4026000511503804,-4.797552893034935,E
134,26,-3.4026000511503804,4.797552893034935,W
134,27,3.766700047496782,-4.45487054353244,E
134,28,-4.112188194029945,-4.130800043843183,S
134,29,-3.0841411455224588,-5.223100032882387,S
134,30,-5.223100032882387,3.0841411455224588,W
134,31,-2.7414587960199635,-5.5872000292287884,S
134,32,0.6853646990049911,7.7718000073071964,N
134,33,8.135900003653598,-0.3426823495024955,E
134,34,0.0,-8.5,S
134,35,0.0,-8.5,S
134,36,-9.5,0.0,W
134,37,0.0,10.0,N
134,38,10.5,0.0,E
134,39,0.0,-11.0,S
134,40,-11.5,0.0,W
134,41,-13.0,0.0,W
134,42,0.0,-14.5,S
134,43,-19.5,0.0,W
134,44,-19.5,0.0,W
134,45,0.0,-21.0,S
134,46,21.5,0.0,E
134,47,0.0,-22.0,S
134,48,0.0,-22.5,S
134,49,0.0,24.0,N
134,50,0.0,-24.5,S
134,51,24.5,0.0,E
134,52,-25.0,0.0,W
134,53,0.0,-26.5,S
134,54,0.0,-26.5,S
134,55,0.0,-27.5,S
134,56,-29.0,0.0,W
134,57,0.0,-32.0,S
134,58,0.0,35.0,N
134,59,35.5,0.0,E
134,60,-36.0,0.0,W
134,61,0.0,36.5,N
134,62,-37.0,0.0,W
135,2,21.13848199301304,3.5119265702895204,W
135,3,-19.663826397099932,-3.7865005556598876,E
135,4,-3.87802521745001,19.172274531795562,S
135,5,-4.152599202820378,17.697618935882453,S
135,6,-15.731411474664975,-4.518697849980868,E
135,7,-4.701747173561113,14.74830774405624,S
135,8,-5.4339444678820925,10.815892821621295,S
135,9,-5.5254691296722145,10.324340956316927,S
135,10,5.800043115042581,-8.849685360403823,N
135,11,-8.358133495099455,-5.891567776832703,E
135,12,8.358133495099455,5.891567776832703,W
135,13,7.375029764490719,6.074617100412947,W
135,14,-6.166141762203069,6.883477899186351,S
135,15,5.900374168577615,6.349191085783313,W
135,16,-6.440715747573435,5.408822303273247,S
135,17,-4.425718572664511,-6.623765071153679,E
135,18,4.425718572664511,6.623765071153679,W
135,19,-7.264437703684533,0.9848555155339347,S
135,20,7.355962365474655,-0.49330365022956657,N
135,21,-7.539011689054899,-0.48980008037916983,S
135,22,0.48980008037916983,-7.539011689054899,E
135,23,1.2180000730719724,-6.853646990049907,E
135,24,6.168282291044917,1.9462000657647751,N
135,25,3.038500054803979,-5.140235242537431,E
135,26,-3.038500054803979,5.140235242537431,W
135,27,3.4026000511503804,-4.797552893034935,E
135,28,-4.45487054353244,-3.766700047496782,S
135,29,-3.426823495024954,-4.859000036535986,S
135,30,-4.859000036535986,3.426823495024954,W
135,31,-3.0841411455224588,-5.223100032882387,S
135,32,1.0280470485074866,7.407700010960795,N
135,33,7.7718000073071964,-0.6853646990049911,E
135,34,-0.3426823495024955,-8.135900003653598,S
135,35,0.0,-8.5,S
135,36,-9.0,0.0,W
135,37,0.0,9.5,N
135,38,10.0,0.0,E
135,39,0.0,-10.5,S
135,40,-11.0,0.0,W
135,41,-12.5,0.0,W
135,42,0.0,-14.0,S
135,43,-19.0,0.0,W
135,44,-19.0,0.0,W
135,45,0.0,-20.5,S
135,46,21.0,0.0,E
135,47,0.0,-21.5,S
135,48,0.0,-22.0,S
135,49,0.0,23.5,N
135,50,0.0,-24.0,S
135,51,24.0,0.0,E
135,52,-24.5,0.0,W
135,53,0.0,-26.0,S
135,54,0.0,-26.0,S
135,55,0.0,-27.0,S
135,56,-28.5,0.0,W
135,57,0.0,-31.5,S
135,58,0.0,34.5,N
135,59,35.0,0.0,E
135,60,-35.5,0.0,W
135,61,0.0,36.0,N
135,62,-36.5,0.0,W
135,63,39.5,0.0,E
136,2,21.63003385831741,3.420401908499398,W
136,3,-20.1553782624043,-3.694975893869765,E
136,4,-3.7865005556598876,19.663826397099932,S
136,5,-4.061074541030255,18.189170801186823,S
136,6,-16.222963339969343,-4.427173188190746,E
136,7,-4.61022251177099,15.239859609360607,S
136,8,-5.34241980609197,11.307444686925663,S
136,9,-5.4339444678820925,10.815892821621295,S
136,10,5.708518453252459,-9.341237225708191,N
136,11,-8.849685360403823,-5.800043115042581,E
136,12,8.849685360403823,5.800043115042581,W
136,13,7.866581629795087,5.983092438622825,W
136,14,-6.074617100412947,7.375029764490719,S
136,15,6.391926033881983,6.257666423993191,W
136,16,-6.349191085783313,5.900374168577615,S
136,17,-4.917270437968879,-6.532240409363557,E
136,18,4.917270437968879,6.532240409363557,W
136,19,-7.172913041894411,1.476407380838303,S
136,20,7.264437703684533,-0.9848555155339347,N
136,21,-7.447487027264777,0.0017517849251983963,S
136,22,-0.0017517849251983963,-7.447487027264777,E
136,23,0.8539000767255711,-7.196329339552403,E
136,24,6.510964640547412,1.5821000694183738,N
136,25,2.6744000584575778,-5.482917592039926,E
136,26,-2.6744000584575778,5.482917592039926,W
136,27,3.038500054803979,-5.140235242537431,E
136,28,-4.797552893034935,-3.4026000511503804,S
136,29,-3.7695058445274494,-4.4949000401895844,S
136,30,-4.4949000401895844,3.7695058445274494,W
136,31,-3.426823495024954,-4.859000036535986,S
136,32,1.3707293980099822,7.043600014614394,N
136,33,7.407700010960795,-1.0280470485074866,E
136,34,-0.6853646990049911,-7.7718000073071964,S
136,35,-0.3426823495024955,-8.135900003653598,S
136,36,-8.5,0.0,W
136,37,0.0,9.0,N
136,38,9.5,0.0,E
136,39,0.0,-10.0,S
136,40,-10.5,0.0,W
136,41,-12.0,0.0,W
136,42,0.0,-13.5,S
136,43,-18.5,0.0,W
136,44,-18.5,0.0,W
136,45,0.0,-20.0,S
136,46,20.5,0.0,E
136,47,0.0,-21.0,S
136,48,0.0,-21.5,S
136,49,0.0,23.0,N
136,50,0.0,-23.5,S
136,51,23.5,0.0,E
136,52,-24.0,0.0,W
136,53,0.0,-25.5,S
136,54,0.0,-25.5,S
136,55,0.0,-26.5,S
136,56,-28.0,0.0,W
136,57,0.0,-31.0,S
136,58,0.0,34.0,N
136,59,34.5,0.0,E
136,60,-35.0,0.0,W
136,61,0.0,35.5,N
136,62,-36.0,0.0,W
136,63,39.0,0.0,E
137,2,22.12158572362178,3.3288772467092755,W
137,3,-20.64693012770867,-3.603451232079643,E
137,4,-3.694975893869765,20.1553782624043,S
137,5,-3.9695498792401325,18.680722666491192,S
137,6,-16.714515205273713,-4.3356485264006235,E
137,7,-4.518697849980868,15.731411474664975,S
137,8,-5.250895144301847,11.798996552230031,S
137,9,-5.34241980609197,11.307444686925663,S
137,10,5.6169937914623365,-9.83278909101256,N
137,11,-9.341237225708191,-5.708518453252459,E
137,12,9.341237225708191,5.708518453252459,W
137,13,8.358133495099455,5.891567776832703,W
137,14,-5.983092438622825,7.866581629795087,S
137,15,6.883477899186351,6.166141762203069,W
137,16,-6.257666423993191,6.391926033881983,S
137,17,-5.408822303273247,-6.440715747573435,E
137,18,5.408822303273247,6.440715747573435,W
137,19,-7.081388380104289,1.9679592461426711,S
137,20,7.172913041894411,-1.476407380838303,N
137,21,-7.355962365474655,0.49330365022956657,S
137,22,-0.49330365022956657,-7.355962365474655,E
137,23,0.48980008037916983,-7.539011689054899,E
137,24,6.853646990049907,1.2180000730719724,N
137,25,2.3103000621111764,-5.825599941542421,E
137,26,-2.3103000621111764,5.825599941542421,W
137,27,2.6744000584575778,-5.482917592039926,E
137,28,-5.140235242537431,-3.038500054803979,S
137,29,-4.112188194029945,-4.130800043843183,S
137,30,-4.130800043843183,4.112188194029945,W
137,31,-3.7695058445274494,-4.4949000401895844,S
137,32,1.7134117475124775,6.6795000182679924,N
137,33,7.043600014614394,-1.3707293980099822,E
137,34,-1.0280470485074866,-7.407700010960795,S
137,35,-0.6853646990049911,-7.7718000073071964,S
137,36,-8.5,0.0,W
137,37,0.0,8.5,N
137,38,9.0,0.0,E
137,39,0.0,-9.5,S
137,40,-10.0,0.0,W
137,41,-11.5,0.0,W
137,42,0.0,-13.0,S
137,43,-18.0,0.0,W
137,44,-18.0,0.0,W
137,45,0.0,-19.5,S
137,46,20.0,0.0,E
137,47,0.0,-20.5,S
137,48,0.0,-21.0,S
137,49,0.0,22.5,N
137,50,0.0,-23.0,S
137,51,23.0,0.0,E
137,52,-23.5,0.0,W
137,53,0.0,-25.0,S
137,54,0.0,-25.0,S
137,55,0.0,-26.0,S
137,56,-27.5,0.0,W
137,57,0.0,-30.5,S
137,58,0.0,33.5,N
137,59,34.0,0.0,E
137,60,-34.5,0.0,W
137,61,0.0,35.0,N
137,62,-35.5,0.0,W
137,63,38.5,0.0,E
138,2,22.61313758892615,3.237352584919153,W
138,3,-21.13848199301304,-3.5119265702895204,E
138,4,-3.603451232079643,20.64693012770867,S
138,5,-3.87802521745001,19.172274531795562,S
138,6,-17.206067070578083,-4.244123864610501,E
138,7,-4.427173188190746,16.222963339969343,S
138,8,-5.159370482511725,12.2905484175344,S
138,9,-5.250895144301847,11.798996552230031,S
138,10,5.5254691296722145,-10.324340956316927,N
138,11,-9.83278909101256,-5.6169937914623365,E
138,12,9.83278909101256,5.6169937914623365,W
138,13,8.849685360403823,5.800043115042581,W
138,14,-5.891567776832703,8.358133495099455,S
138,15,7.375029764490719,6.074617100412947,W
138,16,-6.166141762203069,6.883477899186351,S
138,17,-5.900374168577615,-6.349191085783313,E
138,18,5.900374168577615,6.349191085783313,W
138,19,-6.989863718314167,2.459511111447039,S
138,20,7.081388380104289,-1.9679592461426711,N
138,21,-7.264437703684533,0.9848555155339347,S
138,22,-0.9848555155339347,-7.264437703684533,E
138,23,0.48980008037916983,-7.539011689054899,E
138,24,7.196329339552403,0.8539000767255711,N
138,25,1.9462000657647751,-6.168282291044917,E
138,26,-1.9462000657647751,6.168282291044917,W
138,27,2.3103000621111764,-5.825599941542421,E
138,28,-5.482917592039926,-2.6744000584575778,S
138,29,-4.45487054353244,-3.766700047496782,S
138,30,-3.766700047496782,4.45487054353244,W
138,31,-4.112188194029945,-4.130800043843183,S
138,32,2.056094097014973,6.315400021921591,N
138,33,6.6795000182679924,-1.7134117475124775,E
138,34,-1.3707293980099822,-7.043600014614394,S
138,35,-1.0280470485074866,-7.407700010960795,S
138,36,-8.135900003653598,0.3426823495024955,W
138,37,0.0,8.5,N
138,38,8.5,0.0,E
138,39,0.0,-9.0,S
138,40,-9.5,0.0,W
138,41,-11.0,0.0,W
138,42,0.0,-12.5,S
138,43,-17.5,0.0,W
138,44,-17.5,0.0,W
138,45,0.0,-19.0,S
138,46,19.5,0.0,E
138,47,0.0,-20.0,S
138,48,0.0,-20.5,S
138,49,0.0,22.0,N
138,50,0.0,-22.5,S
138,51,22.5,0.0,E
138,52,-23.0,0.0,W
138,53,0.0,-24.5,S
138,54,0.0,-24.5,S
138,55,0.0,-25.5,S
138,56,-27.0,0.0,W
138,57,0.0,-30.0,S
138,58,0.0,33.0,N
138,59,33.5,0.0,E
138,60,-34.0,0.0,W
138,61,0.0,34.5,N
138,62,-35.0,0.0,W
138,63,38.0,0.0,E
139,2,23.10468945423052,3.1458279231290307,W
139,3,-21.63003385831741,-3.420401908499398,E
139,4,-3.5119265702895204,21.13848199301304,S
